"","countryname","class_inductive","date","n_articles_day","cycle","quarter","priorelecdate","elecdate","gov_type","gov_type_aus_single","gov_type_maj_min","log_gdp_change_lag","poll_change_to_election","country_cycle","electoral_cycle","electoral_cycle_alt","days_cycle","n_articles_cycle","n_articles_prop","n_articles_day_lag"
"13953","United Kingdom","Ongoing",2010-10-02,28,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0815544608648057,0.0815544608648057,1827,55251,0.000506778157861396,23
"13954","United Kingdom","Ongoing",2010-10-03,19,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0821018062397373,0.0821018062397373,1827,55251,0.000343885178548805,28
"13955","United Kingdom","Ongoing",2010-10-04,57,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0826491516146689,0.0826491516146689,1827,55251,0.00103165553564641,19
"13956","United Kingdom","Ongoing",2010-10-05,49,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0831964969896004,0.0831964969896004,1827,55251,0.000886861776257443,57
"13957","United Kingdom","Ongoing",2010-10-06,61,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.083743842364532,0.083743842364532,1827,55251,0.0011040524153409,49
"13958","United Kingdom","Ongoing",2010-10-07,57,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0842911877394636,0.0842911877394636,1827,55251,0.00103165553564641,61
"13959","United Kingdom","Ongoing",2010-10-08,26,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0848385331143952,0.0848385331143952,1827,55251,0.000470579718014154,57
"13960","United Kingdom","Ongoing",2010-10-09,36,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0853858784893268,0.0853858784893268,1827,55251,0.000651571917250366,26
"13961","United Kingdom","Ongoing",2010-10-10,8,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0859332238642583,0.0859332238642583,1827,55251,0.00014479375938897,36
"13962","United Kingdom","Ongoing",2010-10-11,54,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0864805692391899,0.0864805692391899,1827,55251,0.00097735787587555,8
"13963","United Kingdom","Ongoing",2010-10-12,45,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0870279146141215,0.0870279146141215,1827,55251,0.000814464896562958,54
"13964","United Kingdom","Ongoing",2010-10-13,45,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0875752599890531,0.0875752599890531,1827,55251,0.000814464896562958,45
"13965","United Kingdom","Ongoing",2010-10-14,57,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0881226053639847,0.0881226053639847,1827,55251,0.00103165553564641,45
"13966","United Kingdom","Ongoing",2010-10-15,45,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0886699507389163,0.0886699507389163,1827,55251,0.000814464896562958,57
"13967","United Kingdom","Ongoing",2010-10-16,57,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0892172961138478,0.0892172961138478,1827,55251,0.00103165553564641,45
"13968","United Kingdom","Ongoing",2010-10-17,18,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0897646414887794,0.0897646414887794,1827,55251,0.000325785958625183,57
"13969","United Kingdom","Ongoing",2010-10-18,49,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.090311986863711,0.090311986863711,1827,55251,0.000886861776257443,18
"13970","United Kingdom","Ongoing",2010-10-19,37,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0908593322386426,0.0908593322386426,1827,55251,0.000669671137173988,49
"13971","United Kingdom","Ongoing",2010-10-20,39,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0914066776135742,0.0914066776135742,1827,55251,0.00070586957702123,37
"13972","United Kingdom","Ongoing",2010-10-21,113,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0919540229885057,0.0919540229885057,1827,55251,0.00204521185136921,39
"13973","United Kingdom","Ongoing",2010-10-22,48,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0925013683634373,0.0925013683634373,1827,55251,0.000868762556333822,113
"13974","United Kingdom","Ongoing",2010-10-23,35,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0930487137383689,0.0930487137383689,1827,55251,0.000633472697326745,48
"13975","United Kingdom","Ongoing",2010-10-24,21,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0935960591133005,0.0935960591133005,1827,55251,0.000380083618396047,35
"13976","United Kingdom","Ongoing",2010-10-25,35,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0941434044882321,0.0941434044882321,1827,55251,0.000633472697326745,21
"13977","United Kingdom","Ongoing",2010-10-26,36,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0946907498631637,0.0946907498631637,1827,55251,0.000651571917250366,35
"13978","United Kingdom","Ongoing",2010-10-27,16,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0952380952380952,0.0952380952380952,1827,55251,0.000289587518777941,36
"13979","United Kingdom","Ongoing",2010-10-28,41,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0957854406130268,0.0957854406130268,1827,55251,0.000742068016868473,16
"13980","United Kingdom","Ongoing",2010-10-29,23,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0963327859879584,0.0963327859879584,1827,55251,0.00041628205824329,41
"13981","United Kingdom","Ongoing",2010-10-30,41,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.09688013136289,0.09688013136289,1827,55251,0.000742068016868473,23
"13982","United Kingdom","Ongoing",2010-10-31,11,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0974274767378216,0.0974274767378216,1827,55251,0.000199091419159834,41
"13983","United Kingdom","Ongoing",2010-11-01,49,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0979748221127531,0.0979748221127531,1827,55251,0.000886861776257443,11
"13984","United Kingdom","Ongoing",2010-11-02,26,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0985221674876847,0.0985221674876847,1827,55251,0.000470579718014154,49
"13985","United Kingdom","Ongoing",2010-11-03,24,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0990695128626163,0.0990695128626163,1827,55251,0.000434381278166911,26
"13986","United Kingdom","Ongoing",2010-11-04,45,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.0996168582375479,0.0996168582375479,1827,55251,0.000814464896562958,24
"13987","United Kingdom","Ongoing",2010-11-05,39,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.100164203612479,0.100164203612479,1827,55251,0.00070586957702123,45
"13988","United Kingdom","Ongoing",2010-11-06,33,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.100711548987411,0.100711548987411,1827,55251,0.000597274257479503,39
"13989","United Kingdom","Ongoing",2010-11-07,4,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.101258894362343,0.101258894362343,1827,55251,7.23968796944852e-05,33
"13990","United Kingdom","Ongoing",2010-11-08,40,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.101806239737274,0.101806239737274,1827,55251,0.000723968796944852,4
"13991","United Kingdom","Ongoing",2010-11-09,33,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.102353585112206,0.102353585112206,1827,55251,0.000597274257479503,40
"13992","United Kingdom","Ongoing",2010-11-10,32,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.102900930487137,0.102900930487137,1827,55251,0.000579175037555881,33
"13993","United Kingdom","Ongoing",2010-11-11,39,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.103448275862069,0.103448275862069,1827,55251,0.00070586957702123,32
"13994","United Kingdom","Ongoing",2010-11-12,48,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.103995621237001,0.103995621237001,1827,55251,0.000868762556333822,39
"13995","United Kingdom","Ongoing",2010-11-13,40,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.104542966611932,0.104542966611932,1827,55251,0.000723968796944852,48
"13996","United Kingdom","Ongoing",2010-11-14,20,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.105090311986864,0.105090311986864,1827,55251,0.000361984398472426,40
"13997","United Kingdom","Ongoing",2010-11-15,21,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.105637657361795,0.105637657361795,1827,55251,0.000380083618396047,20
"13998","United Kingdom","Ongoing",2010-11-16,37,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.106185002736727,0.106185002736727,1827,55251,0.000669671137173988,21
"13999","United Kingdom","Ongoing",2010-11-17,30,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.106732348111658,0.106732348111658,1827,55251,0.000542976597708639,37
"14000","United Kingdom","Ongoing",2010-11-18,18,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.10727969348659,0.10727969348659,1827,55251,0.000325785958625183,30
"14001","United Kingdom","Ongoing",2010-11-19,36,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.107827038861522,0.107827038861522,1827,55251,0.000651571917250366,18
"14002","United Kingdom","Ongoing",2010-11-20,18,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.108374384236453,0.108374384236453,1827,55251,0.000325785958625183,36
"14003","United Kingdom","Ongoing",2010-11-21,5,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.108921729611385,0.108921729611385,1827,55251,9.04960996181065e-05,18
"14004","United Kingdom","Ongoing",2010-11-22,29,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.109469074986316,0.109469074986316,1827,55251,0.000524877377785017,5
"14005","United Kingdom","Ongoing",2010-11-23,38,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.110016420361248,0.110016420361248,1827,55251,0.000687770357097609,29
"14006","United Kingdom","Ongoing",2010-11-24,35,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.11056376573618,0.11056376573618,1827,55251,0.000633472697326745,38
"14007","United Kingdom","Ongoing",2010-11-25,38,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.111111111111111,0.111111111111111,1827,55251,0.000687770357097609,35
"14008","United Kingdom","Ongoing",2010-11-26,49,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.111658456486043,0.111658456486043,1827,55251,0.000886861776257443,38
"14009","United Kingdom","Ongoing",2010-11-27,46,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.112205801860974,0.112205801860974,1827,55251,0.000832564116486579,49
"14010","United Kingdom","Ongoing",2010-11-28,15,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.112753147235906,0.112753147235906,1827,55251,0.000271488298854319,46
"14011","United Kingdom","Ongoing",2010-11-29,28,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.113300492610837,0.113300492610837,1827,55251,0.000506778157861396,15
"14012","United Kingdom","Ongoing",2010-11-30,39,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.113847837985769,0.113847837985769,1827,55251,0.00070586957702123,28
"14013","United Kingdom","Ongoing",2010-12-01,34,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.114395183360701,0.114395183360701,1827,55251,0.000615373477403124,39
"14014","United Kingdom","Ongoing",2010-12-02,37,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.114942528735632,0.114942528735632,1827,55251,0.000669671137173988,34
"14015","United Kingdom","Ongoing",2010-12-03,34,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.115489874110564,0.115489874110564,1827,55251,0.000615373477403124,37
"14016","United Kingdom","Ongoing",2010-12-04,31,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.116037219485495,0.116037219485495,1827,55251,0.00056107581763226,34
"14017","United Kingdom","Ongoing",2010-12-05,12,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.116584564860427,0.116584564860427,1827,55251,0.000217190639083456,31
"14018","United Kingdom","Ongoing",2010-12-06,40,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.117131910235359,0.117131910235359,1827,55251,0.000723968796944852,12
"14019","United Kingdom","Ongoing",2010-12-07,41,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.11767925561029,0.11767925561029,1827,55251,0.000742068016868473,40
"14020","United Kingdom","Ongoing",2010-12-08,54,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.118226600985222,0.118226600985222,1827,55251,0.00097735787587555,41
"14021","United Kingdom","Ongoing",2010-12-09,50,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.118773946360153,0.118773946360153,1827,55251,0.000904960996181065,54
"14022","United Kingdom","Ongoing",2010-12-10,23,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.119321291735085,0.119321291735085,1827,55251,0.00041628205824329,50
"14023","United Kingdom","Ongoing",2010-12-11,50,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.119868637110016,0.119868637110016,1827,55251,0.000904960996181065,23
"14024","United Kingdom","Ongoing",2010-12-12,24,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.120415982484948,0.120415982484948,1827,55251,0.000434381278166911,50
"14025","United Kingdom","Ongoing",2010-12-13,27,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.12096332785988,0.12096332785988,1827,55251,0.000488678937937775,24
"14026","United Kingdom","Ongoing",2010-12-14,27,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.121510673234811,0.121510673234811,1827,55251,0.000488678937937775,27
"14027","United Kingdom","Ongoing",2010-12-15,43,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.122058018609743,0.122058018609743,1827,55251,0.000778266456715716,27
"14028","United Kingdom","Ongoing",2010-12-16,64,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.122605363984674,0.122605363984674,1827,55251,0.00115835007511176,43
"14029","United Kingdom","Ongoing",2010-12-17,26,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.123152709359606,0.123152709359606,1827,55251,0.000470579718014154,64
"14030","United Kingdom","Ongoing",2010-12-18,28,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.123700054734537,0.123700054734537,1827,55251,0.000506778157861396,26
"14031","United Kingdom","Ongoing",2010-12-19,13,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.124247400109469,0.124247400109469,1827,55251,0.000235289859007077,28
"14032","United Kingdom","Ongoing",2010-12-20,13,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.124794745484401,0.124794745484401,1827,55251,0.000235289859007077,13
"14033","United Kingdom","Ongoing",2010-12-21,33,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.125342090859332,0.125342090859332,1827,55251,0.000597274257479503,13
"14034","United Kingdom","Ongoing",2010-12-22,21,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.125889436234264,0.125889436234264,1827,55251,0.000380083618396047,33
"14035","United Kingdom","Ongoing",2010-12-23,18,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.126436781609195,0.126436781609195,1827,55251,0.000325785958625183,21
"14036","United Kingdom","Ongoing",2010-12-24,10,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.126984126984127,0.126984126984127,1827,55251,0.000180992199236213,18
"14037","United Kingdom","Ongoing",2010-12-25,0,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.127531472359059,0.127531472359059,1827,55251,0,10
"14038","United Kingdom","Ongoing",2010-12-26,10,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.12807881773399,0.12807881773399,1827,55251,0.000180992199236213,0
"14039","United Kingdom","Ongoing",2010-12-27,11,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.128626163108922,0.128626163108922,1827,55251,0.000199091419159834,10
"14040","United Kingdom","Ongoing",2010-12-28,14,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.129173508483853,0.129173508483853,1827,55251,0.000253389078930698,11
"14041","United Kingdom","Ongoing",2010-12-29,10,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.129720853858785,0.129720853858785,1827,55251,0.000180992199236213,14
"14042","United Kingdom","Ongoing",2010-12-30,29,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.130268199233716,0.130268199233716,1827,55251,0.000524877377785017,10
"14043","United Kingdom","Ongoing",2010-12-31,18,55,2010-10-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.236426145787101,-4.74509899289,"United Kingdom: 55",0.130815544608648,0.130815544608648,1827,55251,0.000325785958625183,29
"14044","United Kingdom","Ongoing",2011-01-01,17,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.13136288998358,0.13136288998358,1827,55251,0.000307686738701562,18
"14045","United Kingdom","Ongoing",2011-01-02,18,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.131910235358511,0.131910235358511,1827,55251,0.000325785958625183,17
"14046","United Kingdom","Ongoing",2011-01-03,31,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.132457580733443,0.132457580733443,1827,55251,0.00056107581763226,18
"14047","United Kingdom","Ongoing",2011-01-04,42,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.133004926108374,0.133004926108374,1827,55251,0.000760167236792094,31
"14048","United Kingdom","Ongoing",2011-01-05,15,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.133552271483306,0.133552271483306,1827,55251,0.000271488298854319,42
"14049","United Kingdom","Ongoing",2011-01-06,25,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.134099616858238,0.134099616858238,1827,55251,0.000452480498090532,15
"14050","United Kingdom","Ongoing",2011-01-07,29,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.134646962233169,0.134646962233169,1827,55251,0.000524877377785017,25
"14051","United Kingdom","Ongoing",2011-01-08,39,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.135194307608101,0.135194307608101,1827,55251,0.00070586957702123,29
"14052","United Kingdom","Ongoing",2011-01-09,8,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.135741652983032,0.135741652983032,1827,55251,0.00014479375938897,39
"14053","United Kingdom","Ongoing",2011-01-10,29,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.136288998357964,0.136288998357964,1827,55251,0.000524877377785017,8
"14054","United Kingdom","Ongoing",2011-01-11,35,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.136836343732895,0.136836343732895,1827,55251,0.000633472697326745,29
"14055","United Kingdom","Ongoing",2011-01-12,25,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.137383689107827,0.137383689107827,1827,55251,0.000452480498090532,35
"14056","United Kingdom","Ongoing",2011-01-13,34,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.137931034482759,0.137931034482759,1827,55251,0.000615373477403124,25
